"","A1","Z1","Y2","L1","A0","Z0","L0"
"3963",1,1,12652,0.284866071176654,1,1,1
"3964",1,1,4953,0.866804381349367,0,0,0
"3965",0,0,13673,0.836862310742941,1,1,1
"3966",1,1,1113,0.671263541547016,0,1,0
"3967",1,1,8580,0.813252848858161,0,1,1
"3968",1,1,11681,-1.52409977806294,1,0,1
"3969",0,0,15435,0.538805966010795,0,1,1
"3970",1,1,34875,-1.52409977806294,1,1,0
"3971",1,1,34748,0.726847817268774,0,0,0
"3972",1,1,28586,0.666306985702979,1,1,0
"3973",0,1,89,0.758804816873193,1,1,1
"3974",0,1,0,0.212382210845837,0,0,0
"3975",0,0,651,-1.52409977806294,0,1,1
"3976",1,1,44605,-1.52409977806294,0,1,0
"3977",1,1,32133,1.14241419659694,1,1,1
"3978",0,0,0,-1.52409977806294,1,1,0
"3979",1,1,25899,-1.52409977806294,0,0,0
"3980",0,1,13922,0.726847817268774,1,1,0
"3981",0,0,24384,0.836862310742941,1,0,0
"3982",1,1,27710,-1.52409977806294,1,0,0
"3983",0,1,13158,-0.136783529289089,0,0,0
"3984",1,1,27824,-0.114809749078426,1,0,0
"3985",0,1,25010,0.726847817268774,0,1,1
"3986",0,0,21784,0.101213863306713,1,1,1
"3987",1,1,3684,0.787392039429005,1,1,1
"3988",1,1,1305,-1.52409977806294,1,1,0
"3989",1,1,39,-1.52409977806294,0,1,0
"3990",1,1,36099,0.162993191115368,0,1,0
"3991",0,0,4473,0.682754604906798,1,1,1
"3992",0,1,14145,0.162993191115368,1,1,1
"3993",0,0,131,0.914923572565032,1,1,1
"3994",0,0,41142,-1.52409977806294,1,1,1
"3995",1,1,11468,-1.52409977806294,0,1,1
"3996",1,1,561,-1.52409977806294,0,1,0
"3997",1,1,13370,0.314322232995352,0,0,1
"3998",0,1,2835,-1.52409977806294,1,1,1
"3999",1,1,0,-1.52409977806294,0,1,0
"4000",0,0,0,0.894464550420553,0,0,0
"4001",0,1,62,0.42113533618399,0,1,0
"4002",1,1,23520,0.93508380771615,1,1,0
"4003",1,1,26655,0.763348930907387,1,0,1
"4004",1,1,13977,-0.0768804695799732,0,1,0
"4005",1,1,4908,-0.0848629536107846,1,1,0
"4006",0,1,29927,-0.0471098408767182,1,0,0
"4007",1,1,3525,-1.52409977806294,0,1,1
"4008",1,1,107,0.70200436853221,1,1,1
"4009",0,0,2261,0.509926244139031,0,1,1
"4010",0,0,6642,0.908053571717931,1,1,0
"4011",1,1,3498,0.946884340069479,1,1,1
"4012",0,1,35178,0.27284967305627,0,1,1
"4013",0,1,39640,0.836862310742941,1,1,1
"4014",0,0,37600,0.648797858205049,0,1,1
"4015",0,1,0,0.648797858205049,0,1,0
"4016",1,1,21760,0.162993191115368,1,1,0
"4017",0,0,2825,0.290341866347252,1,0,0
"4018",1,1,0,-1.52409977806294,1,1,1
"4019",1,1,18397,0.836862310742941,0,1,0
"4020",1,1,0,-1.52409977806294,0,1,1
"4021",0,0,3297,0.674655379794383,1,1,0
"4022",0,1,23913,-1.52409977806294,0,1,0
"4023",1,1,7191,-1.52409977806294,1,0,0
"4024",1,1,11486,0.421971010103767,0,0,1
"4025",0,1,10450,0.225601620733612,0,0,1
"4026",0,0,0,0.858581213504869,0,1,1
"4027",0,1,7542,0.836862310742941,0,0,1
"4028",1,1,5472,0.787392039429005,1,1,0
"4029",1,1,2835,-1.52409977806294,1,1,0
"4030",0,0,22518,-0.0848629536107846,0,0,1
"4031",0,1,30738,0.836862310742941,1,1,0
"4032",0,1,0,-1.52409977806294,0,1,1
"4033",0,1,22099,0.562182092117177,1,1,0
"4034",1,1,9516,0.745711584467664,1,1,1
"4035",0,1,105694,1.3836373510251,1,1,1
"4036",1,1,3919,-1.52409977806294,1,1,0
"4037",0,0,7190,-1.52409977806294,0,1,0
"4038",0,0,360,-0.697862388132054,0,1,1
"4039",1,1,7827,0.914923572565032,1,1,1
"4040",1,1,0,0.725283242815458,1,0,0
"4041",0,1,33310,1.08550263582028,1,1,1
"4042",0,1,0,-1.52409977806294,0,1,1
"4043",0,0,9198,0.825691491640187,0,1,1
"4044",0,0,0,0.787392039429005,1,1,1
"4045",1,1,37191,0.128375001798835,1,1,0
"4046",1,1,0,0.621817522445136,0,1,1
"4047",1,1,35178,0.290341866347252,0,1,0
"4048",1,1,25382,0.969992421325686,1,1,1
"4049",0,0,2253,0.679543861854286,0,1,0
"4050",1,1,5709,-1.52409977806294,1,1,0
"4051",1,1,2220,0.212382210845837,1,0,1
"4052",0,1,6665,0.672011731335987,0,1,1
"4053",0,1,3273,0.416705325099224,0,0,0
"4054",0,0,31022,0.681153981623337,1,0,0
"4055",0,1,35107,0.743934086429497,0,1,1
"4056",0,0,27291,-0.271625799614365,1,1,0
"4057",1,1,15128,-0.209460593585347,1,1,0
"4058",0,0,0,-1.52409977806294,1,1,0
"4059",0,1,6002,0.648797858205049,1,1,1
"4060",0,0,2331,-1.52409977806294,0,1,0
"4061",0,0,25529,1.04246273638602,1,1,1
"4062",0,0,0,-1.52409977806294,1,1,0
"4063",1,1,18,-0.485064349970665,0,1,1
"4064",0,1,58638,0.726847817268774,1,1,1
"4065",1,1,9840,0.162993191115368,0,1,0
"4066",0,0,19449,0.791912534755547,1,0,1
"4067",1,1,60350,0.726847817268774,0,0,1
"4068",0,1,5505,-1.52409977806294,1,1,1
"4069",0,0,0,0.955782029963066,0,1,1
"4070",0,1,16827,-1.52409977806294,1,1,0
"4071",0,1,1008,0.726847817268774,1,1,1
"4072",0,1,1662,0.914923572565032,1,1,1
"4073",1,1,12021,0.798033861226659,1,1,1
"4074",0,0,4083,-1.52409977806294,1,1,0
"4075",0,1,37427,1.08550263582028,0,1,1
"4076",0,0,31024,-1.52409977806294,0,1,0
"4077",1,1,4284,-1.52409977806294,1,1,0
"4078",1,1,70740,0.726847817268774,1,1,1
"4079",1,1,7944,0.648797858205049,1,1,1
"4080",0,1,226,0.630080694611304,0,1,1
"4081",0,0,0,-1.52409977806294,0,0,0
"4082",1,1,10095,0.460778602579723,1,1,0
"4083",0,0,38360,1.0667803051313,0,1,1
"4084",1,1,17235,0.878690015641386,1,0,0
"4085",0,0,8442,-1.52409977806294,0,0,0
"4086",1,1,7947,0.93435855863604,0,0,0
"4087",0,0,910,-1.03784332979517,1,1,1
"4088",0,0,2310,0.283479683022315,0,1,1
"4089",0,1,0,-1.52409977806294,0,0,0
"4090",1,1,15069,0.975474577058332,1,0,0
"4091",1,1,5958,-1.52409977806294,1,1,0
"4092",0,0,0,0.868821822181878,0,1,1
"4093",1,1,2466,1.00133785291652,1,1,1
"4094",1,1,1384,-1.52409977806294,1,1,0
"4095",1,1,10737,0.162993191115368,0,0,0
"4096",1,1,4038,-0.222594683552271,1,1,0
"4097",0,0,27488,0.914923572565032,1,1,1
"4098",0,1,0,0.376672979649578,1,1,1
"4099",1,1,16271,-1.52409977806294,1,0,1
"4100",0,0,4032,0.00606448933476776,0,0,0
"4101",1,1,6407,0.793827074554833,1,1,1
"4102",0,1,0,0.897411054289019,1,0,1
"4103",1,1,39078,0.988714198260819,1,1,1
"4104",0,1,36847,0.776315827974546,1,1,1
"4105",0,0,7257,-0.277053678368629,0,0,1
"4106",0,1,9591,0.690619104557388,1,0,1
"4107",0,1,25661,0.836862310742941,1,1,1
"4108",0,0,15353,-0.277053678368629,1,0,0
"4109",0,0,2430,0.74577485172311,1,0,1
"4110",1,1,24264,0.303566645557572,1,1,0
"4111",0,0,34998,0.733083742000552,1,1,0
"4112",1,1,591,-1.52409977806294,1,1,0
"4113",1,1,3075,0.648797858205049,0,1,0
"4114",1,1,42968,0.914923572565032,1,1,1
"4115",0,0,834,-0.271625799614365,1,1,0
"4116",0,0,38840,1.01659063346691,1,1,0
"4117",1,1,5304,0.637723153623915,1,1,0
"4118",1,1,99294,0.478282081698801,1,0,1
"4119",0,0,14937,-1.52409977806294,0,1,0
"4120",0,1,2322,-1.52409977806294,0,1,0
"4121",1,1,38832,1.1033552827443,1,1,1
"4122",1,1,31506,0.764768249327518,0,1,1
"4123",0,1,5211,0.0545763000610931,1,0,1
"4124",1,1,14598,0.609976363530355,0,0,1
"4125",0,0,6627,0.599336628080891,1,1,0
"4126",1,1,15556,-1.52409977806294,1,1,1
"4127",0,0,3966,0.562679361868781,0,1,0
"4128",1,1,42089,0.758804816873193,1,1,1
"4129",1,1,2664,0.914923572565032,0,0,0
"4130",0,1,37782,0.868379270189792,1,1,0
"4131",1,1,9792,0.350831884717768,1,0,0
"4132",0,1,1014,0.753937887225765,1,1,0
"4133",1,1,22900,0.460778602579723,1,1,1
"4134",0,1,41470,1.0249493702102,1,1,1
"4135",0,0,28007,0.648797858205049,1,1,1
"4136",1,1,31413,1.11946789335359,1,1,0
"4137",0,0,69652,1.21304773526138,1,0,1
"4138",0,1,6783,0.690619104557388,0,1,0
"4139",1,1,6213,0.599336628080891,1,1,0
"4140",1,1,198,-1.52409977806294,0,1,0
"4141",0,0,110,-0.181081114591303,0,1,1
"4142",0,0,0,-1.52409977806294,1,1,0
"4143",0,1,0,-1.52409977806294,0,0,0
"4144",1,1,0,-1.52409977806294,1,0,1
"4145",0,0,2439,0.758080318402395,0,0,0
"4146",1,1,26866,0.792765109235685,0,1,0
"4147",1,1,74046,0.740085500669882,1,1,1
"4148",1,1,1677,0.615348451516724,1,0,0
"4149",0,1,8984,-1.52409977806294,1,1,0
"4150",0,0,28663,0.878690015641386,1,1,1
"4151",1,1,11146,0.565275183395683,1,1,0
"4152",1,1,10887,-1.52409977806294,0,1,1
"4153",0,0,5513,-0.0494697243643392,0,1,0
"4154",1,1,10158,-0.592167534853235,1,1,0
"4155",1,1,33499,0.90189626398489,1,0,1
"4156",0,1,4890,0.908053571717931,0,1,1
"4157",0,1,11384,-1.52409977806294,1,1,0
"4158",1,1,0,-1.52409977806294,1,0,1
"4159",0,0,8152,0.350831884717768,1,1,1
"4160",1,1,48184,0.787392039429005,1,1,1
"4161",1,1,6027,0.400266011144916,1,1,0
"4162",0,1,7888,-0.181081114591303,0,1,0
"4163",0,1,19427,-1.52409977806294,0,1,1
"4164",0,1,14205,-1.52409977806294,0,1,0
"4165",1,1,24531,-1.52409977806294,1,1,1
"4166",1,1,19808,0.538805966010795,1,1,0
"4167",0,1,1080,1.29111747631558,1,1,1
"4168",1,1,12007,1.06483502484327,1,1,1
"4169",0,0,32708,0.862065340656975,1,1,0
"4170",1,1,36697,0.322268754740774,1,1,1
"4171",1,1,32959,0.538805966010795,1,1,1
"4172",0,1,36168,0.85010107063032,1,1,1
"4173",0,0,10769,-1.52409977806294,1,1,0
"4174",1,1,38503,0.836862310742941,1,1,1
"4175",0,1,0,-1.52409977806294,1,1,0
"4176",0,0,41580,0.212382210845837,1,1,1
"4177",0,1,39566,-1.52409977806294,1,1,1
"4178",0,0,29973,0.914923572565032,1,1,1
"4179",0,1,0,0.726847817268774,0,1,1
"4180",0,0,28076,0.858581213504869,1,1,1
"4181",1,1,21844,0.946884340069479,1,1,0
"4182",0,1,49866,0.964397235179709,1,0,1
"4183",1,1,8502,0.698262101690902,1,1,1
"4184",0,1,23329,0.706428018081914,0,1,0
"4185",0,0,0,-0.12090854261446,0,0,1
"4186",0,1,39297,0.290341866347252,1,1,1
"4187",1,1,3138,0.359371740285592,0,1,0
"4188",0,0,35178,0.787392039429005,0,0,1
"4189",0,0,7552,0.538805966010795,1,1,0
"4190",1,1,26031,0.478282081698801,1,1,0
"4191",1,1,132,0.588262676782656,1,1,1
"4192",1,1,60,0.729547515145131,1,0,1
"4193",0,0,0,0.0247237191026457,1,1,1
"4194",1,1,27053,0.882653594605573,0,1,0
"4195",1,1,1629,-1.52409977806294,1,1,0
"4196",0,1,6590,0.646709922669975,0,0,1
"4197",0,0,23718,0.961555780146514,1,0,0
"4198",0,0,303,-0.181081114591303,0,1,1
"4199",1,1,47499,0.776315827974546,1,0,1
"4200",0,1,13032,0.460778602579723,0,0,1
"4201",0,0,6816,0.836862310742941,0,0,0
"4202",1,1,31140,1.04667001220076,1,1,0
"4203",0,0,3222,-1.52409977806294,1,1,1
"4204",1,1,39460,-1.52409977806294,1,0,1
"4205",0,1,45822,0.367651044435433,0,1,1
"4206",1,1,26064,0.466149191255519,1,1,0
"4207",1,1,23538,0.836862310742941,1,0,0
"4208",0,1,31979,0.538805966010795,1,1,0
"4209",1,1,22094,0.203197412374023,1,0,0
"4210",0,1,322,1.02219924644469,1,0,0
"4211",1,1,30586,0.918294438049053,1,1,0
"4212",0,1,96,-1.52409977806294,1,1,0
"4213",0,1,16800,0.70319107669703,0,0,1
"4214",1,1,0,0.162993191115368,0,1,0
"4215",0,1,10132,0.76944640681397,1,1,0
"4216",0,1,20401,0.787392039429005,0,1,0
"4217",1,1,48938,0.290341866347252,1,1,0
"4218",0,0,13852,0.404748109571188,1,1,1
"4219",0,0,12309,0.862723942262797,1,1,0
"4220",1,1,47165,0.908053571717931,1,1,0
"4221",0,1,5116,0.627940730977454,1,1,1
"4222",1,1,118421,0.858247047058452,1,1,1
"4223",0,0,12503,-1.52409977806294,1,1,0
"4224",1,1,750,-1.52409977806294,1,1,0
"4225",1,1,2896,0.162993191115368,0,1,0
"4226",0,0,23733,0.787392039429005,0,0,0
"4227",1,1,34964,0.648797858205049,1,1,0
"4228",0,1,37488,0.648797858205049,1,1,0
"4229",1,1,8151,-1.52409977806294,0,1,0
"4230",1,1,0,0.599336628080891,1,1,0
"4231",0,0,27781,1.04667001220076,0,1,1
"4232",0,0,34493,-1.52409977806294,1,0,0
"4233",0,0,2184,-1.52409977806294,0,1,1
"4234",0,0,0,0.350831884717768,1,1,0
"4235",0,0,26078,0.946884340069479,1,1,0
"4236",1,1,53826,0.998236561098923,1,1,1
"4237",1,1,10231,0.648797858205049,1,0,1
"4238",1,1,1011,0.666306985702979,1,0,0
"4239",1,1,20385,0.776315827974546,1,1,0
"4240",1,1,3810,0.538805966010795,0,1,1
"4241",1,1,11097,0.538805966010795,0,1,0
"4242",0,1,21767,0.781910437375266,0,0,1
"4243",1,1,10185,-1.52409977806294,0,0,0
"4244",1,1,0,0.964397235179709,1,0,0
"4245",0,1,6266,0.564659378976687,0,0,1
"4246",0,1,2007,-0.391234143800002,0,1,0
"4247",0,1,26085,0.538805966010795,0,0,1
"4248",1,1,51996,0.934547940982181,1,0,0
"4249",1,1,18522,-1.52409977806294,0,0,1
"4250",0,0,23994,0.723434984427499,1,1,1
"4251",1,1,38681,0.836862310742941,1,1,1
"4252",1,1,16958,0.156413841220966,0,0,1
"4253",1,1,24350,-1.52409977806294,1,1,1
"4254",0,1,1292,0.564659378976687,1,1,0
"4255",1,1,0,-1.52409977806294,1,1,0
"4256",0,1,20846,0.758804816873193,0,1,0
"4257",1,1,4741,1.0249493702102,1,1,0
"4258",0,0,13780,0.587243495939885,0,1,0
"4259",0,0,22443,0.622216764725316,1,1,1
"4260",0,0,13498,-0.271625799614365,1,1,0
"4261",1,1,18293,0.648797858205049,0,0,0
"4262",0,0,1126,0.460778602579723,0,1,1
"4263",1,1,12579,-1.52409977806294,1,1,0
"4264",0,0,0,-1.52409977806294,0,0,0
"4265",0,1,0,-1.52409977806294,0,0,0
"4266",1,1,31485,-1.52409977806294,0,1,0
"4267",1,1,44049,1.1721579631766,1,0,1
"4268",0,0,18594,-1.52409977806294,1,0,0
"4269",0,0,12792,-1.52409977806294,1,1,0
"4270",0,0,22777,0.336925928382051,1,1,0
"4271",0,0,11925,0.74175992628692,0,1,0
"4272",0,0,8262,0.498684298089255,1,0,0
"4273",1,1,33864,0.919497772460088,0,1,0
"4274",0,0,0,-1.52409977806294,0,1,0
"4275",1,0,0,0.876979029145148,1,1,0
"4276",0,0,19714,0.564659378976687,1,0,1
"4277",0,1,11516,0.798033861226659,1,1,0
"4278",1,1,4497,0.134460119762742,1,1,1
"4279",0,0,16803,0.878690015641386,0,1,0
"4280",0,0,27190,0.716054642878989,1,1,0
"4281",0,0,3150,-0.0848629536107846,0,1,0
"4282",0,1,5445,0.102570790588686,1,1,1
"4283",1,1,0,0.544177440541665,1,1,0
"4284",0,0,24958,-1.52409977806294,1,0,0
"4285",0,0,39984,1.0249493702102,0,1,1
"4286",1,1,312,0.726847817268774,1,1,1
"4287",0,0,4681,0.510227782937839,1,1,0
"4288",0,1,171,0.290341866347252,0,0,0
"4289",1,1,11883,0.352184079299022,0,1,0
"4290",1,1,3966,0.322268754740774,0,1,1
"4291",1,1,15919,0.955782029963066,1,1,1
"4292",1,1,12128,0.904552234400912,1,1,1
"4293",0,0,3003,0.835956334635294,1,0,1
"4294",0,1,14500,0.648797858205049,0,1,1
"4295",1,1,30896,0.442067893844077,1,0,1
"4296",0,0,0,-1.52409977806294,1,1,0
"4297",0,1,20763,-1.52409977806294,0,0,0
"4298",1,1,70461,-1.52409977806294,0,1,1
"4299",1,1,15798,0.813252848858161,0,0,1
"4300",1,1,23069,0.845759514416569,1,0,0
"4301",1,1,29361,0.946884340069479,0,1,1
"4302",0,0,2719,0.946099291995761,0,1,1
"4303",1,1,35800,-1.52409977806294,1,1,0
"4304",1,1,30759,0.564659378976687,0,1,1
"4305",0,0,105,-1.52409977806294,0,1,0
"4306",0,0,1903,-0.927806225623965,0,0,0
"4307",0,0,22110,0.787392039429005,0,0,1
"4308",1,1,23279,0.629498739654187,0,1,0
"4309",0,0,0,0.400266011144916,1,1,0
"4310",1,1,16511,0.910581321672647,1,1,0
"4311",0,0,9425,-1.52409977806294,1,1,1
"4312",0,0,8589,0.878690015641386,1,0,1
"4313",1,1,3412,0.726847817268774,1,1,0
"4314",1,1,3470,0.421971010103767,1,1,0
"4315",0,1,0,-1.52409977806294,0,0,0
"4316",0,0,18201,0.776315827974546,0,1,1
"4317",1,1,2674,0.840143691845246,0,1,0
"4318",0,0,48756,0.76944640681397,1,1,1
"4319",0,0,240,-1.52409977806294,0,1,0
"4320",0,1,0,0.188809685186082,1,1,0
"4321",0,0,47189,0.961555780146514,0,0,1
"4322",1,1,0,0.726847817268774,1,1,0
"4323",1,1,18795,0.746469819813544,1,1,0
"4324",0,0,12352,0.897411054289019,1,1,1
"4325",0,1,20661,1.11743299784725,0,0,0
"4326",1,1,10464,0.646162591611833,1,1,0
"4327",1,1,0,0.916816412956868,1,1,0
"4328",1,1,22974,0.841347372185172,1,1,0
"4329",1,1,32094,-1.52409977806294,1,1,0
"4330",1,1,37869,0.924913102662409,1,1,0
"4331",1,1,59821,0.836862310742941,1,1,1
"4332",0,0,27156,1.07816795815689,0,1,1
"4333",0,0,20534,0.538805966010795,1,0,1
"4334",1,1,13139,-1.52409977806294,1,1,0
"4335",0,0,30408,0.946884340069479,1,1,1
"4336",0,0,36339,0.934547940982181,1,1,0
"4337",0,1,41542,0.609976363530355,1,1,0
"4338",1,1,17043,0.663922666334646,1,1,1
"4339",1,1,5913,0.648797858205049,1,1,0
"4340",1,1,36,0.960123817711663,1,1,0
"4341",0,0,42433,0.102570790588686,1,0,1
"4342",1,1,8904,0.460778602579723,0,1,0
"4343",0,0,1318,0.983995702252848,1,1,0
"4344",0,0,9919,-1.52409977806294,0,1,0
"4345",1,1,49263,0.648797858205049,1,1,1
"4346",0,0,14580,-0.162485836395737,1,1,1
"4347",0,0,7452,1.00133785291652,1,1,1
"4348",1,1,21819,0.79509597173971,0,1,0
"4349",0,1,21509,0.538805966010795,0,1,1
"4350",1,1,13581,0.212382210845837,1,1,1
"4351",1,1,21570,0.376672979649578,0,1,1
"4352",0,0,1926,0.350831884717768,0,0,1
"4353",1,1,0,-1.52409977806294,0,1,1
"4354",0,0,10582,0.836862310742941,1,1,0
"4355",0,1,2196,-1.52409977806294,1,0,1
"4356",1,1,58440,0.914923572565032,1,1,1
"4357",0,0,34430,0.350831884717768,1,1,0
"4358",0,1,147,0.599336628080891,0,0,1
"4359",0,0,22238,0.929355489934227,1,0,0
"4360",1,1,12378,-1.52409977806294,1,1,0
"4361",0,0,11538,-1.52409977806294,1,0,0
"4362",0,0,4962,-0.0356087600703391,0,0,0
"4363",1,1,29590,0.466149191255519,1,0,0
"4364",0,0,0,-1.52409977806294,1,1,0
"4365",0,0,32556,0.698262101690902,0,0,0
"4366",0,0,11774,1.02587494449933,1,0,1
"4367",1,1,10908,-1.52409977806294,1,0,0
"4368",1,1,3147,-0.128729974185197,0,1,0
"4369",0,0,462,-1.52409977806294,0,0,0
"4370",0,0,3339,0.019259409178612,0,1,0
"4371",0,0,21694,0.836862310742941,0,0,1
"4372",0,0,27504,-1.52409977806294,0,1,0
"4373",1,1,4269,0.698262101690902,1,0,0
"4374",1,1,2212,-0.0848629536107846,1,0,1
"4375",0,0,5784,0.350831884717768,0,1,0
"4376",0,0,44175,0.914923572565032,0,0,0
"4377",0,1,1453,-0.408470722489459,0,0,0
"4378",1,1,26010,0.620214653903714,1,1,0
"4379",0,0,0,0.866804381349367,1,0,1
"4380",1,1,8748,0.726847817268774,0,1,0
"4381",1,1,687,-1.52409977806294,1,1,1
"4382",0,1,62008,1.00133785291652,1,1,1
"4383",1,1,12711,0.189792964852356,0,1,1
"4384",0,0,39961,0.935650045088387,1,0,0
"4385",0,1,38523,-1.52409977806294,1,1,0
"4386",0,0,452,0.648797858205049,0,1,1
"4387",0,1,13113,0.937060491191557,0,0,1
"4388",1,1,2037,0.356466375504095,1,0,1
"4389",0,1,50423,0.836862310742941,1,1,0
"4390",0,0,19110,0.350831884717768,0,0,1
"4391",0,0,4551,-1.52409977806294,1,1,0
"4392",0,0,36516,-0.277053678368629,0,0,1
"4393",0,0,35407,1.01574978107926,1,1,1
"4394",1,1,10120,0.726847817268774,1,0,1
"4395",0,1,32011,0.776315827974546,1,1,1
"4396",1,1,28848,0.339764708356472,0,1,0
"4397",1,1,0,-1.52409977806294,1,0,0
"4398",0,1,10351,-1.52409977806294,1,1,0
"4399",0,1,32850,0.478282081698801,1,1,0
"4400",0,1,0,-1.52409977806294,1,1,0
"4401",0,0,5721,-1.52409977806294,1,0,0
"4402",0,1,735,-1.52409977806294,0,1,1
"4403",1,1,7465,-1.52409977806294,1,1,1
"4404",0,1,38750,1.14562226554936,1,1,0
"4405",0,0,16313,0.705915625687744,0,0,0
"4406",0,1,1041,0.648797858205049,0,1,1
"4407",0,0,1417,0.442067893844077,0,1,1
"4408",0,1,108,0.648797858205049,1,1,1
"4409",0,1,33102,0.744506695719193,0,0,0
"4410",1,1,17761,0.841035819180549,1,1,0
"4411",0,1,0,1.04246273638602,1,0,1
"4412",0,0,13335,-1.52409977806294,1,1,0
"4413",0,0,17915,0.688596157356085,0,1,1
"4414",0,0,4361,0.322268754740774,0,0,1
"4415",0,0,23517,-1.52409977806294,1,0,1
"4416",1,1,52497,1.31766004445153,1,0,1
"4417",1,1,3375,0.300972743937016,1,1,0
"4418",1,1,31887,-1.52409977806294,1,1,1
"4419",1,1,32619,-1.52409977806294,1,1,1
"4420",1,1,3190,0.836862310742941,1,1,0
"4421",1,1,1750,-1.52409977806294,1,1,0
"4422",1,1,12183,-1.52409977806294,1,0,0
"4423",0,0,15012,-1.52409977806294,0,1,1
"4424",1,1,58653,0.931374183713974,1,0,0
"4425",1,1,10191,0.780244131131293,1,1,0
"4426",1,1,6849,-1.52409977806294,1,1,0
"4427",0,0,27071,0.726847817268774,1,1,1
"4428",0,0,26955,0.400266011144916,1,1,1
"4429",0,0,2622,0.878690015641386,1,1,1
"4430",0,0,34472,1.02233627492071,1,1,0
"4431",0,1,8100,0.787392039429005,1,1,1
"4432",0,1,309,-1.52409977806294,1,1,0
"4433",1,1,76260,0.836862310742941,1,1,1
"4434",0,0,0,-1.52409977806294,1,1,1
"4435",1,1,2280,0.588262676782656,1,1,1
"4436",0,0,40308,0.946884340069479,1,1,1
"4437",0,1,37694,0.599336628080891,1,1,0
"4438",1,1,3837,0.878690015641386,1,1,1
"4439",1,1,3792,0.510227782937839,0,1,0
"4440",0,1,1146,0.460778602579723,1,1,0
"4441",0,0,2340,0.552040421003432,0,1,1
"4442",0,0,16971,0.44970766338848,1,1,0
"4443",1,1,0,-1.52409977806294,1,1,0
"4444",0,0,0,0.766824873045882,1,1,0
"4445",0,0,35396,-1.52409977806294,1,0,0
"4446",1,1,22923,1.0249493702102,1,1,1
"4447",1,1,51990,0.322268754740774,0,0,1
"4448",0,1,4218,-0.0848629536107846,0,1,0
"4449",1,1,12594,0.846807839780043,1,1,0
"4450",0,0,2652,0.836862310742941,0,0,1
"4451",0,0,1803,0.411985468898937,0,0,0
"4452",1,1,6420,0.878690015641386,0,1,1
"4453",0,0,0,-1.52409977806294,1,1,1
"4454",0,1,15019,0.726847817268774,1,1,1
"4455",1,1,885,-1.52409977806294,0,1,0
"4456",1,1,12406,0.787392039429005,0,1,0
"4457",1,1,0,0.911510310479283,0,1,0
"4458",0,0,27130,0.599336628080891,1,1,0
"4459",1,1,28628,-1.52409977806294,1,1,0
"4460",0,0,920,0.338349030180084,1,1,1
"4461",0,0,28128,0.878690015641386,1,1,0
"4462",0,0,17555,0.636968520142169,0,0,0
"4463",1,1,38226,0.946884340069479,1,0,0
"4464",0,0,0,0.648797858205049,1,1,1
"4465",0,0,9960,0.648797858205049,0,0,1
"4466",1,1,37351,0.975474577058332,1,1,0
"4467",0,1,60727,0.162993191115368,0,1,1
"4468",0,0,26514,0.836862310742941,1,1,0
"4469",1,1,3903,0.861322498338221,0,1,0
"4470",1,1,2372,1.0249493702102,0,1,1
"4471",0,0,31485,-1.52409977806294,1,1,0
"4472",1,1,0,-1.52409977806294,1,1,1
"4473",1,1,1917,-1.52409977806294,1,0,0
"4474",0,0,10034,0.601498207736435,1,1,1
"4475",1,1,50253,0.258377330053134,0,0,0
"4476",0,0,0,-1.52409977806294,0,1,0
"4477",0,1,0,-1.52409977806294,0,1,0
"4478",0,0,30408,1.09614584897142,1,1,1
"4479",0,0,19592,0.914923572565032,1,1,0
"4480",0,0,19675,-1.52409977806294,1,0,0
"4481",1,1,21347,0.510227782937839,0,0,1
"4482",0,1,0,-1.52409977806294,0,1,0
"4483",1,1,11979,0.577188913789132,1,1,0
"4484",0,1,11244,0.758804816873193,1,1,1
"4485",1,1,0,-1.52409977806294,1,1,0
"4486",0,1,0,0.88023615223197,1,1,0
"4487",0,0,783,-1.52409977806294,1,1,0
"4488",0,1,135,0.290341866347252,0,0,1
"4489",0,1,3003,-1.52409977806294,0,1,0
"4490",1,1,40650,1.0249493702102,1,1,0
"4491",0,0,24910,0.946884340069479,1,1,1
"4492",0,0,17844,0.254151860684496,1,1,1
"4493",1,1,49117,-0.0591199816718074,1,0,1
"4494",0,1,15957,1.00133785291652,1,1,0
"4495",0,1,2312,-1.52409977806294,1,1,1
"4496",1,1,16672,-1.52409977806294,0,1,1
"4497",1,1,24939,0.836862310742941,0,1,1
"4498",0,1,3162,0.173616265187286,0,0,0
"4499",1,1,29191,-1.52409977806294,1,1,1
"4500",0,1,17967,-1.52409977806294,1,1,1
"4501",0,0,54,-1.52409977806294,0,1,0
"4502",1,1,37884,0.859123357916146,1,1,1
"4503",1,1,11635,0.494724716745903,1,1,0
"4504",0,1,32216,0.510227782937839,1,1,1
"4505",0,0,7470,0.314632210060472,0,1,0
"4506",1,1,16419,-1.52409977806294,1,1,0
"4507",1,1,20349,0.975474577058332,1,1,1
"4508",0,0,846,-1.52409977806294,0,0,0
"4509",1,1,0,-1.52409977806294,1,1,0
"4510",0,0,13642,0.818141918049088,1,1,0
"4511",0,0,0,-1.52409977806294,0,0,1
"4512",0,1,20536,1.16357068087968,1,1,1
"4513",1,1,6588,-1.52409977806294,0,1,1
"4514",0,0,18905,0.758804816873193,1,1,0
"4515",0,1,0,0.381558528168414,1,1,1
"4516",1,1,12753,-1.52409977806294,1,1,0
"4517",1,1,4597,0.776315827974546,1,1,0
